學年度,學校體系別,設立別,學校代碼,學校名稱,領域代碼/名稱,學門代碼/名稱,學類代碼/名稱,細學類代碼/名稱,科系代碼?,科系名稱,日間/進修別,等級別,畢業生數總計,畢業生數男,畢業生數女
105,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06134 電算機應用細學類,06134046,資訊系統與應用研究所,D 日,M 碩士,40,24,16
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131062,資訊管理學系,D 日,D 博士,3,3,-
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131062,資訊管理學系,D 日,M 碩士,58,33,25
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131062,資訊管理學系,D 日,B 學士,53,34,19
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131063,資訊網路與多媒體研究所,D 日,D 博士,7,6,1
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131063,資訊網路與多媒體研究所,D 日,M 碩士,41,32,9
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131067,資訊工程學系,D 日,D 博士,16,16,-
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131067,資訊工程學系,D 日,M 碩士,125,105,20
105,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131067,資訊工程學系,D 日,B 學士,114,99,15
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131030,資訊管理研究所,D 日,D 博士,1,-,1
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131030,資訊管理研究所,D 日,M 碩士,23,16,7
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131036,資訊工程學系,D 日,D 博士,6,6,-
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131036,資訊工程學系,D 日,M 碩士,98,79,19
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131036,資訊工程學系,D 日,B 學士,105,88,17
105,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131095,醫學資訊研究所,D 日,M 碩士,9,7,2
105,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131043,資訊管理學系,D 日,M 碩士,21,15,6
105,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131043,資訊管理學系,D 日,B 學士,41,29,12
105,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131048,資訊科學與工程學系,D 日,D 博士,7,5,2
105,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131048,資訊科學與工程學系,D 日,M 碩士,52,40,12
105,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131048,資訊科學與工程學系,D 日,B 學士,40,30,10
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0612 資料庫、網路設計及管理學類,06121 資料庫、網路設計及管理細學類,06121060,網路工程研究所,D 日,M 碩士,46,39,7
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131058,資訊工程學系,D 日,B 學士,166,131,35
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131061,資訊科學與工程研究所,D 日,D 博士,27,22,5
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131061,資訊科學與工程研究所,D 日,M 碩士,123,99,24
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,06132049,多媒體工程研究所,D 日,M 碩士,37,28,9
105,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06133 系統設計細學類,06133082,聲音與音樂創意科技碩士學位學程,D 日,M 碩士,10,10,-
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,D 博士,2,2,-
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,M 碩士,51,31,20
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,B 學士,83,44,39
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131059,資訊工程學系,D 日,D 博士,13,12,1
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131059,資訊工程學系,D 日,M 碩士,109,85,24
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131059,資訊工程學系軟體工程碩士班,D 日,M 碩士,7,4,3
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131059,資訊工程學系,D 日,B 學士,115,98,17
105,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,06132002,網路學習科技研究所,D 日,M 碩士,18,9,9
105,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131052,資訊管理學系,D 日,D 博士,3,1,2
105,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131052,資訊管理學系,D 日,M 碩士,44,29,15
105,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131052,資訊管理學系,D 日,B 學士,46,29,17
105,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131028,資訊工程學系,D 日,D 博士,2,2,-
105,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131028,資訊工程學系,D 日,M 碩士,34,29,5
105,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131028,資訊工程學系,D 日,B 學士,96,82,14
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,D 博士,1,1,-
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,M 碩士,22,17,5
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系醫療資訊管理碩士班,D 日,M 碩士,6,1,5
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131053,資訊管理學系,D 日,B 學士,27,18,9
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131055,資訊工程學系,D 日,D 博士,5,4,1
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131055,資訊工程學系,D 日,M 碩士,115,85,30
105,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131055,資訊工程學系,D 日,B 學士,82,73,9
105,一般,公立,0014,國立高雄師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,06132039,軟體工程與管理學系,D 日,M 碩士,10,6,4
105,一般,公立,0014,國立高雄師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,06132039,軟體工程與管理學系,D 日,B 學士,31,20,11
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131040,資訊管理學系,D 日,M 碩士,14,8,6
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131040,資訊管理學系數位內容科技與管理碩士班,D 日,M 碩士,4,-,4
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131040,資訊管理學系,D 日,B 學士,53,35,18
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131050,資訊工程學系,D 日,M 碩士,19,11,8
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131050,資訊工程學系積體電路設計碩士班,D 日,M 碩士,4,4,-
105,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,06131050,資訊工程學系,D 日,B 學士,37,31,6
